"PassengerId","HomePlanet","CryoSleep","Cabin","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported"
"2795_02","Europa","no","C/103/S","TRAPPIST-1e",42,"no",0,802,0,2622,671,"Bottom Brantcable","no"
"2796_01","Earth","no","F/536/S","55 Cancri e",17,"no",0,0,0,863,0,NA,"no"
"2797_01","Earth","no","F/580/P","TRAPPIST-1e",22,"no",0,0,0,0,1345,"Violan Burchanez","no"
"2798_01","Europa","no","A/23/P","TRAPPIST-1e",37,"no",6,437,NA,54,3030,"Furudra Timleplet","no"
"2798_02","Europa","yes","A/23/P","55 Cancri e",38,"no",0,0,0,0,0,"Menchah Timleplet","yes"
"2799_01","Earth","no","G/447/S","TRAPPIST-1e",21,"no",3,0,0,881,0,"Idace Barrilloney","no"
"2799_02",NA,"yes","G/447/S","PSO J318.5-22",23,"no",0,0,0,0,0,"Sony Barrilloney","yes"
"2801_01","Europa","no","B/87/P","TRAPPIST-1e",27,"no",1,767,0,13104,3657,"Taurius Frogauded","no"
"2802_01","Earth","no","F/581/P","TRAPPIST-1e",23,"no",18,2595,0,0,122,"Evane Chavezalez","yes"
"2805_01","Earth","no","F/582/P","TRAPPIST-1e",19,"no",0,0,366,268,0,"Allena Blacks","no"
"2806_01","Mars","no","D/95/S","TRAPPIST-1e",28,"no",948,0,64,170,0,"Boon Gene","no"
"2807_01","Earth","no","E/171/P","TRAPPIST-1e",33,"no",0,0,154,22,820,"Rancy Vincenton","no"
"2807_02","Earth","yes","G/452/P","PSO J318.5-22",24,"no",0,0,0,0,0,"Craine Vincenton","no"
"2807_03","Earth","yes","G/452/P","TRAPPIST-1e",0,"no",0,0,0,0,0,"Wenten Monrad","yes"
"2809_01","Earth","yes","G/453/P","TRAPPIST-1e",41,"no",0,0,0,0,0,"Dianie Ellahan","yes"
"2810_01","Earth","yes","G/454/P","TRAPPIST-1e",19,"no",0,0,0,0,0,"Oraine Jorden","no"
"2811_01","Earth","no","F/537/S","TRAPPIST-1e",44,"no",0,0,0,0,871,"Chery Charpelaney","no"
"2812_01","Mars","no","F/538/S","55 Cancri e",43,"no",803,0,384,120,0,"Hock Grean","yes"
"2813_01","Earth","yes","G/449/S","TRAPPIST-1e",14,"no",0,0,0,0,0,"Therek Bryants","yes"
"2814_01",NA,"yes","G/455/P","PSO J318.5-22",18,"no",0,0,0,0,0,"Fredy Smalloney","yes"
"2817_01",NA,"no","F/584/P","TRAPPIST-1e",25,"no",237,0,910,0,12,"Sealfs Sutty","no"
"2818_01","Mars","no","F/585/P","TRAPPIST-1e",0,"no",0,0,0,0,0,"Krus Betie","yes"
"2818_02","Mars","yes","F/585/P","55 Cancri e",4,"no",0,0,0,0,0,"Corse Betie","yes"
"2818_03","Mars","no","F/585/P","TRAPPIST-1e",24,"no",165,0,981,2,0,"Wifel Betie","yes"
"2819_01","Earth","no","F/586/P","TRAPPIST-1e",38,"no",77,169,0,0,470,"Stal Ocherman","no"
"2820_01","Earth","yes","G/457/P","TRAPPIST-1e",44,"no",0,0,0,0,0,"Valex Lopelases","yes"
"2821_01","Earth","yes","G/458/P","55 Cancri e",57,"no",0,0,0,0,0,"Brance Shephendery","yes"
"2822_01",NA,"yes","G/450/S","55 Cancri e",3,"no",0,0,NA,0,0,"Patsya Harverez","yes"
"2822_02","Earth",NA,"G/450/S","TRAPPIST-1e",5,NA,0,0,0,0,NA,"Salley Harverez","no"
"2822_03","Earth","yes","G/450/S","55 Cancri e",3,"no",0,NA,0,0,0,"Rayne Harverez","yes"
"2822_04","Earth","yes","G/450/S",NA,18,"no",0,0,0,0,0,"Annaha Harverez","yes"
"2822_05",NA,"yes","G/450/S","TRAPPIST-1e",8,"no",0,0,0,0,0,"Melvia Harverez","no"
"2823_01","Mars","yes","F/587/P","TRAPPIST-1e",21,"no",0,0,0,0,0,"Smark Parté","yes"
"2824_01","Europa","yes","C/104/S","55 Cancri e",35,"no",0,0,0,0,0,"Shain Rinicapead","yes"
"2825_01","Mars",NA,"F/539/S","TRAPPIST-1e",47,"no",0,0,0,0,0,"Popow Sake","yes"
"2826_01","Europa","no","C/96/P","55 Cancri e",28,"no",1581,213,0,18,3051,"Teron Pabler","no"
"2826_02","Europa","no","C/96/P","TRAPPIST-1e",49,"no",20,6807,174,3538,2473,"Terops Pabler","no"
"2831_01","Europa","no","D/86/P","TRAPPIST-1e",23,"no",0,824,0,495,1479,"Weznif Fandomatty","yes"
"2831_02","Europa","no","D/86/P","TRAPPIST-1e",19,"no",0,1,0,2085,55,"Naviton Impress","no"
"2832_01","Earth","no","E/173/P","TRAPPIST-1e",34,"no",0,250,23,0,514,NA,"no"
"2834_01","Europa","no","C/105/S","TRAPPIST-1e",40,"yes",0,11,0,2205,1295,"Bosonan Coniple","yes"
"2835_01","Europa","no","A/24/P","55 Cancri e",26,"yes",0,186,NA,548,5058,"Sadirk Unaring","no"
"2837_01","Earth","no","F/588/P","PSO J318.5-22",23,"no",0,0,NA,3,1919,"Sergia Mcgoway","no"
"2838_01","Mars","no","E/174/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Whee Cure","no"
"2839_01","Europa","no","C/107/S","TRAPPIST-1e",51,"no",1,3935,0,146,0,"Achib Heedry","yes"
"2840_01","Earth","no","F/540/S","55 Cancri e",44,"no",672,0,0,0,20,"Jacky Hortis","no"
"2843_01","Mars","no","E/175/P","TRAPPIST-1e",50,"no",357,0,657,0,0,"Apsps Terte","no"
"2846_01","Earth","yes","G/452/S","TRAPPIST-1e",28,"no",0,0,0,0,0,"Margio Lardsonald","yes"
"2847_01","Earth","yes","G/464/P","TRAPPIST-1e",13,"no",0,0,0,0,0,"Thery Cardsay","yes"
"2852_01","Earth","no","G/465/P",NA,21,"no",33,126,0,461,0,"Guadae Jeffey","no"
"2853_01","Earth","no","F/544/S","TRAPPIST-1e",20,"no",56,757,111,0,0,"Lonnez Browlerson","yes"
"2854_01","Earth","no","F/591/P","55 Cancri e",14,"no",0,NA,14,692,809,"Phia Buckentry","no"
"2856_01","Europa","no","C/108/S","55 Cancri e",38,"no",0,896,0,NA,4168,"Duhra Fulous","no"
"2857_01","Earth","no","F/545/S","PSO J318.5-22",29,"no",631,NA,0,40,0,"Hanry Larlowelley","no"
"2858_01","Europa","yes","C/109/S","TRAPPIST-1e",36,"no",0,0,0,0,0,"Iononus Fictful","yes"
"2858_02","Europa","yes","C/109/S","TRAPPIST-1e",16,"no",0,0,0,0,0,"Mesatik Fictful","yes"
"2858_03","Europa","yes","C/109/S","TRAPPIST-1e",40,"no",0,NA,0,0,0,"Dilath Fictful","yes"
"2859_01","Europa","yes","C/98/P","55 Cancri e",NA,"no",0,0,0,0,0,"Navior Excialing","yes"
"2860_01","Earth","no","F/546/S","PSO J318.5-22",18,"no",154,22,77,1053,0,"Ianna Antoshipson","yes"
"2861_01","Earth","no","F/547/S","TRAPPIST-1e",17,"no",5,756,0,0,0,"Evaley Marson","yes"
"2862_01","Mars","yes","E/193/S","TRAPPIST-1e",32,"no",0,0,0,0,0,"Cowlat Gooki","yes"
"2863_01","Earth","no","G/466/P","TRAPPIST-1e",27,"no",0,2,49,0,801,"Therek Thony","no"
"2865_01","Mars","no","D/88/P","TRAPPIST-1e",34,"no",2904,23,7,0,81,"Goos Corie","no"
"2865_02","Mars","no","D/88/P","TRAPPIST-1e",53,"no",520,0,442,0,0,"Hammet Corie","yes"
"2866_01","Europa","yes","C/110/S","TRAPPIST-1e",36,"yes",0,0,0,0,0,"Hadirk Wheededly","yes"
"2867_01","Mars","no","D/89/P","TRAPPIST-1e",41,"no",71,0,1617,31,0,"Smats Bane","no"
"2867_02","Mars","no","E/176/P","TRAPPIST-1e",51,"no",819,4,92,38,0,"Trisp Bane","no"
"2869_01","Earth","yes","G/467/P","PSO J318.5-22",61,"no",0,0,0,0,0,"Anton Vantonson","yes"
"2870_01","Earth","no","G/454/S","TRAPPIST-1e",59,"no",0,0,1,920,1,"Nancey Willynnedy","yes"
"2871_01","Europa","yes","B/88/P","TRAPPIST-1e",17,"no",0,0,0,NA,0,"Acruxon Unregul","yes"
"2871_02","Europa","yes","B/88/P","TRAPPIST-1e",27,"no",0,0,0,0,0,"Sarthim Unregul","yes"
"2872_01","Earth","no","G/455/S","PSO J318.5-22",57,"no",0,1431,0,30,337,"Jonard Leblanchez","yes"
"2873_01","Mars","no","E/194/S","55 Cancri e",39,"no",2127,NA,23,0,0,"Alls Birte","no"
"2875_01","Europa","yes","B/107/S","55 Cancri e",55,"no",0,0,0,0,0,"Zinonon Frolestty","yes"
"2876_01","Earth","no","G/456/S","TRAPPIST-1e",42,"no",173,656,0,0,23,"Andyn Brenney","no"
"2877_01","Earth","no","F/592/P","TRAPPIST-1e",36,"no",418,40,7,338,0,"Berly Vinozarks","no"
"2878_01","Mars","no","F/593/P","TRAPPIST-1e",42,"no",44,0,3648,0,9,"Grey Ancy","yes"
"2880_01","Earth","yes","G/468/P","PSO J318.5-22",32,"no",0,0,0,0,0,"Lynnee Wooterston","no"
"2881_01","Earth","no","G/457/S","55 Cancri e",6,"no",0,0,0,0,0,"Walley Brightez","no"
"2882_01","Earth","yes","G/458/S","TRAPPIST-1e",15,"no",0,0,0,0,0,"Clarry Dillips","no"
"2883_01","Earth","no","F/595/P","TRAPPIST-1e",28,"no",0,93,1282,0,0,"Brene Hanner","yes"
"2884_01","Mars","no","D/90/P","TRAPPIST-1e",37,"no",912,0,0,NA,0,"Coats Erle","no"
"2887_01","Earth","no","G/459/S","TRAPPIST-1e",44,"no",0,0,744,62,3,"Gabrie Reenez","no"
"2888_01","Mars","no","F/597/P","TRAPPIST-1e",71,"yes",901,0,1698,0,0,"Kad Gele","no"
"2890_01","Europa","no","B/89/P","TRAPPIST-1e",44,"no",0,351,0,3,3447,"Jabbab Cattyried","no"
"2890_02","Europa","yes","B/89/P","TRAPPIST-1e",36,"no",0,0,0,0,0,"Suhain Cattyried","yes"
"2891_01","Earth","no","G/460/S","TRAPPIST-1e",18,"no",4,904,0,0,1,"Gleney Ortinericey","no"
"2892_01","Earth","no","G/469/P","PSO J318.5-22",3,"no",0,0,0,0,0,"Glena Coolerson","yes"
"2892_02","Earth","yes","G/469/P","55 Cancri e",12,"no",0,0,0,0,0,"Benry Gallenry","no"
"2892_03","Earth","yes","G/469/P","55 Cancri e",0,"no",0,0,0,0,0,"Sharie Gallenry","yes"
"2892_04","Earth","no","F/598/P","TRAPPIST-1e",29,"no",0,1311,0,0,0,"Kendre Coolerson","no"
"2892_05","Earth","no","G/469/P","TRAPPIST-1e",9,"no",0,0,0,0,0,"Wilmay Coolerson","no"
"2893_01","Earth","no","G/470/P","55 Cancri e",27,"no",688,307,779,0,19,"Verek Beasleyes","no"
"2894_01","Earth","no","F/599/P","PSO J318.5-22",24,"no",0,0,443,244,1,"Idace Hersons","no"
"2897_01","Earth","no","G/461/S","TRAPPIST-1e",38,"no",1,0,288,0,556,"Guye Meadoney","yes"
"2899_01","Mars","no","F/600/P","TRAPPIST-1e",28,"no",523,0,0,970,0,"Monch Buth","no"
"2900_01","Mars","yes",NA,"TRAPPIST-1e",26,"no",0,0,0,0,0,"Corse Snoff","yes"
"2901_01","Earth","no","F/601/P","TRAPPIST-1e",16,"no",0,20,0,300,681,"Jeanna Vandez","no"
"2901_02","Earth","no","F/601/P","PSO J318.5-22",24,"no",NA,2,25,NA,707,"Loisey Vandez","yes"
"2902_01","Earth","no","G/471/P","TRAPPIST-1e",33,"no",123,760,0,0,0,"Lyney Merkins","no"
"2905_01","Earth","no","G/462/S","55 Cancri e",24,"no",489,0,NA,0,0,"Lloyde Parsoney","no"
"2906_01","Earth","no","G/463/S",NA,29,"no",1,0,133,104,574,"Margia Gainebergan","no"
"2907_01","Earth","no","F/552/S","TRAPPIST-1e",25,"no",0,9,2005,0,5,"Paulah Weavesend","yes"
"2908_01","Earth","no","G/464/S",NA,0,"no",0,0,0,0,0,"Nica Berreranks","no"
"2908_02",NA,"no","F/553/S","TRAPPIST-1e",13,"no",649,2,0,124,143,"Benda Berreranks","no"
"2909_01","Earth","yes","G/473/P","55 Cancri e",7,"no",0,0,0,0,0,"Eddiey Polloantes","no"
"2910_01","Earth","no","F/602/P","PSO J318.5-22",32,"no",0,0,736,0,0,"Celis Bucknersony","no"
"2912_01","Mars","yes","E/178/P","TRAPPIST-1e",34,"no",0,0,0,0,0,"Beeres Kine","no"
"2913_01","Mars","no","F/603/P","TRAPPIST-1e",49,"no",21,25,1509,0,1042,"Pefox Sau","no"
"2919_01","Mars","no","D/96/S","TRAPPIST-1e",43,"no",13,2119,315,0,261,"Slix Kra","yes"
"2919_02","Mars","no","F/555/S","TRAPPIST-1e",0,"no",0,0,0,0,0,"Soyos Kra","yes"
"2919_03","Mars","yes","F/555/S","TRAPPIST-1e",6,"no",NA,0,0,0,0,"Stmeal Kra","yes"
"2920_01","Earth","no","F/606/P","TRAPPIST-1e",23,"no",0,179,569,0,0,"Joelan Schwardson","yes"
"2925_01","Mars","no","F/609/P","TRAPPIST-1e",43,"no",336,11,796,15,0,"Cines Minen","yes"
"2925_02","Mars","yes","F/609/P","55 Cancri e",23,"no",0,0,0,0,0,"Goleer Minen","yes"
"2926_01","Mars","no",NA,"TRAPPIST-1e",43,"no",828,25,545,107,0,"Kad Homin","no"
"2927_01","Mars","yes","F/611/P","55 Cancri e",41,"no",0,0,0,0,0,"Caw Panad","yes"
"2928_01","Europa","no","B/92/P","55 Cancri e",54,"yes",0,2062,2,19,1618,"Menkibi Mander","no"
"2928_02","Europa","yes","B/92/P","TRAPPIST-1e",51,"no",0,0,NA,0,0,"Photope Caltilter","yes"
"2928_03","Europa","yes","B/92/P","TRAPPIST-1e",44,"no",0,0,0,0,0,"Gluinol Mander","yes"
"2929_01","Earth","yes","G/467/S","PSO J318.5-22",48,"no",0,0,0,0,0,"Alancy Mcbritts","yes"
"2930_01","Earth","no","G/474/P","TRAPPIST-1e",45,"no",NA,9,0,857,16,"Cary Mejiaddox","no"
"2934_01","Earth","no","F/557/S","PSO J318.5-22",20,"no",0,689,0,0,0,"Adriet Moodman","no"
"2935_01","Europa","no","T/2/P","TRAPPIST-1e",33,"no",0,28,0,6841,543,NA,"no"
"2936_01","Earth","no","G/468/S","TRAPPIST-1e",21,"no",15,30,11,2,388,"Jimmyn Berreranks","no"
"2938_01","Europa","yes","C/100/P","TRAPPIST-1e",68,"no",0,0,0,0,0,"Taban Aroodint","yes"
"2940_01","Earth","no","F/615/P","PSO J318.5-22",23,"no",5,308,363,7,0,"Melica Casonston","yes"
"2941_01","Earth","no","G/477/P","TRAPPIST-1e",16,NA,24,0,13,717,0,"Coreee Beasleyes","no"
"2942_01","Earth","no","F/558/S","TRAPPIST-1e",35,"no",198,44,97,30,510,"Tany Watkinsley","no"
"2943_01","Earth","yes","G/478/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Allene Belley","no"
"2944_01","Earth","no","F/559/S","TRAPPIST-1e",51,"no",214,3,16,569,0,"Min Nichoan","no"
"2944_02","Earth","no","G/469/S","PSO J318.5-22",2,"no",NA,0,0,0,0,"Ernard Nichoan","no"
"2944_03","Earth","yes","G/469/S","55 Cancri e",29,"no",0,0,0,0,0,"Sta Nichoan","no"
"2944_04","Earth","no","G/469/S","TRAPPIST-1e",0,"no",0,0,0,0,0,"Terta Nichoan","yes"
"2945_01","Earth","yes","G/479/P","55 Cancri e",39,"no",0,0,0,0,0,"Jeanie Moodsey","yes"
"2948_01","Europa","no","C/112/S","TRAPPIST-1e",55,"no",0,1971,77,577,1050,"Tabiton Prearright","yes"
"2949_01","Earth","yes","G/482/P","TRAPPIST-1e",22,"no",0,0,0,NA,0,"Florey Boltertley","no"
"2950_01","Earth","no","F/617/P","TRAPPIST-1e",20,"no",310,0,374,0,5,"Lawren Fielsenders","no"
"2953_01",NA,"no","E/179/P","55 Cancri e",25,"no",0,641,0,2,0,"Eilan Solivers","yes"
"2954_01","Earth","no","F/619/P","55 Cancri e",18,"no",235,0,101,0,316,"Karlie Gordanieves","yes"
"2956_01","Earth","no","G/470/S","PSO J318.5-22",28,"no",3,141,0,0,1689,"Tonnie Houseson","no"
"2958_01","Earth","no","F/561/S","TRAPPIST-1e",26,"no",1822,0,4,107,1204,"Min Parrett","no"
"2959_01","Earth","no","F/620/P","PSO J318.5-22",28,"no",1,0,933,614,0,NA,"no"
"2960_01","Earth","no","F/562/S","TRAPPIST-1e",54,"no",NA,NA,0,0,0,"Gracia Carterson","no"
"2961_01","Earth","no","F/621/P","TRAPPIST-1e",56,"no",0,54,0,724,0,"Evaned Kellynn","no"
"2962_01","Mars","no","E/180/P","TRAPPIST-1e",25,"no",1228,0,132,0,0,"Cints Backe","no"
"2964_01","Europa","no","A/35/S","TRAPPIST-1e",26,"no",2050,8525,0,270,636,"Izarfik Holiabler","no"
"2965_01","Earth","no","F/622/P","TRAPPIST-1e",14,"no",0,0,709,258,3,"Amandy Munozanson","no"
"2966_01","Earth","no","E/181/P","TRAPPIST-1e",21,"no",2,417,323,0,84,"Deaney Avisley","yes"
"2968_01","Earth","yes","G/485/P","TRAPPIST-1e",43,"no",0,NA,0,0,0,"Evendy Sosalinson","yes"
"2969_01","Earth","no","G/486/P",NA,37,"no",221,0,32,38,516,"Russey Miley","no"
"2970_01","Earth","no",NA,"TRAPPIST-1e",NA,"no",740,82,6,NA,1,"Dwin Adkinson","no"
"2971_01","Europa","no","T/3/P","TRAPPIST-1e",38,"no",0,3135,0,26,3,"Pent Sessiouse","yes"
"2972_01","Earth","no","E/182/P","TRAPPIST-1e",14,"no",0,1,1441,0,190,"Danna Yorkland","yes"
"2975_01","Earth",NA,"F/564/S","PSO J318.5-22",20,"no",0,0,585,0,10,"Elanda Hermanapp","no"
"2979_01","Europa","no","B/93/P","TRAPPIST-1e",33,"no",0,0,0,0,0,"Sadirux Urablele","no"
"2982_01","Europa","yes","B/111/S","55 Cancri e",33,"no",0,0,0,0,0,"Tarino Unrespery","yes"
"2983_01","Earth","no","E/183/P","TRAPPIST-1e",13,"no",0,0,31,0,810,"Mamina Monsoney","yes"
"2984_01","Europa","no","D/97/S","TRAPPIST-1e",37,"no",0,210,0,4114,0,"Teron Healted","no"
"2986_01","Mars","no","E/197/S","TRAPPIST-1e",15,"no",5711,0,2516,0,1370,"Swaffs Dutty","no"
"2988_01","Europa","no","A/36/S","55 Cancri e",33,"no",396,1280,7,308,4941,"Winon Cousel","no"
"2990_01","Earth","yes","G/472/S","PSO J318.5-22",24,"no",0,0,0,0,0,"Gileen Vandez","yes"
"2992_01",NA,"no","F/570/S","PSO J318.5-22",49,"no",0,NA,0,160,528,"Dont Sterreray","no"
"2993_01","Earth","no","F/571/S","TRAPPIST-1e",24,"no",1252,6,NA,123,706,"Nelly Gordanieves","no"
"2994_01","Earth","no","E/198/S","TRAPPIST-1e",24,"no",173,0,14,0,603,"Carly Scottuez","no"
"2995_01","Europa","yes","B/94/P","55 Cancri e",26,"no",0,0,0,0,0,"Minus Roforhauge","yes"
"2995_02","Europa","yes","B/94/P","55 Cancri e",40,"no",0,0,0,0,0,"Marinon Roforhauge","yes"
"2996_01","Earth","no","F/626/P","55 Cancri e",31,"no",0,611,2,4,22,NA,"no"
"2998_01","Europa","no","C/113/S",NA,47,"no",0,5252,0,124,300,"Dirfak Mosteraked","yes"
"3000_01","Earth","no","F/627/P","TRAPPIST-1e",19,"no",736,0,0,0,1,"Therta Spencervan","no"
"3001_01","Europa","no","C/101/P","55 Cancri e",38,"yes",0,1577,0,425,4359,"Phecca Shming","no"
"3001_02","Europa","no","C/101/P","55 Cancri e",33,"no",0,1001,2280,NA,29,"Dirfak Shming","yes"
"3003_01","Europa","yes","C/114/S","TRAPPIST-1e",45,"no",0,0,0,0,0,"Ankaan String","yes"
"3004_01","Earth","yes","G/473/S","TRAPPIST-1e",1,"no",0,0,0,0,0,"Card Clinantones","yes"
"3004_02","Earth","no","F/572/S","TRAPPIST-1e",32,"no",0,53,0,744,0,"Tin Clinantones","no"
"3005_01","Mars","yes","F/573/S","TRAPPIST-1e",70,"no",0,0,0,0,0,"Stmeal Fisun","yes"
"3006_01","Earth","no","G/474/S","PSO J318.5-22",19,"no",23,0,0,0,732,"Race Wolferguson","no"
"3009_01","Mars","yes","E/185/P","PSO J318.5-22",55,"no",0,0,0,0,0,"Blakes Chcak","yes"
"3010_01","Europa","no","B/96/P","TRAPPIST-1e",48,"no",0,8403,0,7627,83,"Kraban Praugnox","no"
"3012_01","Earth","no","G/475/S","TRAPPIST-1e",66,"no",1187,1,NA,6,0,"Thony Bradlerson","no"
"3013_01",NA,"no","F/629/P","TRAPPIST-1e",13,"no",NA,256,0,207,409,"Morrie Moongton","no"
"3014_01","Europa","no","C/115/S","55 Cancri e",40,"no",82,1390,0,347,6237,"Alduson Oilpuring","no"
"3015_01","Earth","no","E/199/S","TRAPPIST-1e",35,"no",0,1438,0,112,74,"Dord Pottley","yes"
"3018_01","Earth","no","F/630/P","TRAPPIST-1e",32,"no",0,49,2,639,0,"Vanley Harry","no"
"3019_01","Mars","no","E/187/P","TRAPPIST-1e",51,"no",1644,0,234,157,64,"Yakers Peake","no"
"3020_01","Europa","no","B/112/S","TRAPPIST-1e",37,"no",0,216,0,5391,3372,"Tard Monfulewss","no"
"3021_01","Earth","no","G/476/S","TRAPPIST-1e",31,"no",517,1,301,60,4,"Deanny Spencervan","no"
"3021_02","Earth","no","F/574/S","TRAPPIST-1e",37,"no",608,0,6,0,1637,"Billey Spencervan","no"
"3022_01","Europa","no","C/102/P","TRAPPIST-1e",38,"no",0,3331,270,2,3510,"Ankab Speating","no"
"3022_02","Europa","no","C/102/P","55 Cancri e",19,"no",0,329,0,3154,312,"Hadirah Speating","no"
"3023_01","Mars","yes","F/631/P","TRAPPIST-1e",33,"no",0,0,0,0,0,"Panter Blane","yes"
"3024_01","Earth","no","F/632/P","TRAPPIST-1e",19,"no",0,0,1752,187,0,"Jord Barkeretton","yes"
"3025_01","Earth","no","G/477/S","TRAPPIST-1e",31,"no",2,788,0,128,9,NA,"yes"
"3025_02","Earth","no","G/477/S","TRAPPIST-1e",43,"no",45,8,0,607,44,"Stald Fisheparks","no"
"3026_01","Earth","yes","G/492/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Artis Gambs","no"
"3027_01","Earth","yes","G/493/P","TRAPPIST-1e",24,"no",0,0,0,0,0,"Tracia Fitzgerson","no"
"3029_01","Europa","no","C/103/P","55 Cancri e",21,"no",0,878,82,360,1784,"Geno Disgul","no"
"3029_02","Europa",NA,"C/103/P","TRAPPIST-1e",14,"no",0,0,0,0,0,"Charga Disgul","yes"
"3030_01","Europa","no","B/97/P","55 Cancri e",30,"no",728,2551,0,48,1804,"Cellum Alaring","yes"
"3030_02","Europa","yes","B/97/P","TRAPPIST-1e",22,"no",0,0,0,0,0,"Wezena Alaring","yes"
"3032_01","Earth","no","G/478/S","TRAPPIST-1e",11,"no",0,0,0,0,0,"Raque Wolfernan","no"
"3032_02","Earth","yes","G/478/S","TRAPPIST-1e",4,"no",0,0,0,0,0,"Loresa Wolfernan","no"
"3032_03","Earth","no","G/478/S","TRAPPIST-1e",0,"no",0,0,0,0,0,"Andie Wolfernan","no"
"3032_04","Earth","no","F/575/S","TRAPPIST-1e",30,"no",479,12,25,643,283,"Ritany Wolfernan","no"
"3033_01","Earth","no","G/479/S","PSO J318.5-22",21,"no",0,27,1181,0,513,"Hardy Wagnerray","no"
"3034_01","Europa","no",NA,"TRAPPIST-1e",40,"no",0,0,0,0,0,"Dscheat Noxnuther","no"
"3036_01","Earth","no","F/634/P","PSO J318.5-22",57,"no",506,0,1,178,0,"Penne Booneid","no"
"3038_01","Mars","no","F/576/S","TRAPPIST-1e",35,NA,1228,0,0,0,0,"Cink Porté","no"
"3039_01","Europa","no","A/37/S","TRAPPIST-1e",32,"no",0,0,0,0,0,"Acraban Conamminal","no"
"3040_01","Mars","no","F/577/S","TRAPPIST-1e",32,"no",2616,0,2,5,0,"Nilly Purle","no"
"3042_01","Earth","no","F/578/S","TRAPPIST-1e",30,"no",0,0,301,0,437,"Maya Mejiaddox","no"
"3044_01","Earth","no","F/636/P","TRAPPIST-1e",69,"no",577,139,0,0,0,"Joyces Fowlesterez","no"
"3045_01","Earth","yes","G/480/S","TRAPPIST-1e",21,"no",0,0,0,0,0,"Helean Hestes","no"
"3047_01","Mars","yes","E/190/P","PSO J318.5-22",17,"no",0,NA,0,0,0,"Jack Quart","yes"
"3047_02","Mars","no","E/190/P","TRAPPIST-1e",16,"no",995,0,6,48,0,"Wafros Quart","no"
"3048_01","Mars","yes","E/200/S","TRAPPIST-1e",25,"no",0,0,0,NA,0,"Mitch Canie","no"
"3050_01","Europa","no","E/191/P","TRAPPIST-1e",25,"no",1586,2342,947,1,276,"Skatik Supred","yes"
"3053_01","Europa","no",NA,"55 Cancri e",52,"no",0,2,0,10976,810,"Ainor Fuelisent","no"
"3054_01","Earth","no","F/579/S","TRAPPIST-1e",13,"no",578,77,0,306,5,"Celis Bootez","no"
"3055_01","Earth","no","F/637/P","TRAPPIST-1e",37,"no",1086,0,0,41,0,"Inen Casentry","no"
"3060_01","Mars","no","F/581/S","TRAPPIST-1e",13,"no",760,2,2,NA,0,"Rowl Chman","no"
"3060_02","Mars","no","D/98/S","TRAPPIST-1e",45,"no",3309,0,10,0,0,"Duckes Chman","no"
"3060_03","Mars",NA,"E/201/S","TRAPPIST-1e",55,"no",0,0,0,0,0,"Torms Chman","no"
"3061_01","Earth","no","F/638/P","TRAPPIST-1e",22,"no",664,0,0,65,0,"Mela Bakericks","no"
"3061_02","Earth","no","G/498/P","TRAPPIST-1e",39,"no",0,0,0,1745,72,"Ritey Hickley","no"
"3062_01","Mars","no","D/99/S","TRAPPIST-1e",35,"no",741,0,31,0,36,"Hion Frasp","no"
"3063_01","Earth","yes","G/499/P","PSO J318.5-22",19,"no",0,0,0,0,0,"Jerrye Daughttley","yes"
"3063_02","Earth","yes","G/499/P","TRAPPIST-1e",7,"no",0,0,0,0,0,"Joana Daughttley","yes"
"3063_03","Earth","no","E/192/P","TRAPPIST-1e",19,"no",1,0,0,450,254,"Elina Daughttley","no"
"3064_01","Earth","yes","G/482/S","TRAPPIST-1e",21,"no",0,0,0,0,0,"Thewis Spencervan","yes"
"3065_01","Europa","no","D/94/P","55 Cancri e",37,"no",0,2065,1650,356,1,"Solark Preeldy","yes"
"3066_01","Earth","no","E/193/P","TRAPPIST-1e",35,"no",1609,0,0,0,0,"Felia Hortis","no"
"3067_01","Earth","yes","G/483/S","TRAPPIST-1e",22,"no",0,0,0,0,0,"France Dicksons","yes"
"3068_01","Earth","no","G/500/P","TRAPPIST-1e",62,"no",379,453,0,7,0,"Tyrona Mcfarley","no"
"3070_01","Earth","yes","G/501/P","TRAPPIST-1e",41,"no",0,0,0,0,0,"Bel Haydenez","yes"
"3071_01","Europa","yes","B/113/S","TRAPPIST-1e",16,"no",NA,0,0,0,0,"Saiphda Cracionfic","yes"
"3071_02","Europa","no","B/113/S","TRAPPIST-1e",26,"no",0,NA,8,21,6023,"Alballa Cracionfic","no"
"3073_01","Mars","yes","F/640/P","TRAPPIST-1e",36,"no",0,0,0,0,0,"Krios Shbre","yes"
"3076_01","Earth","yes","G/502/P","PSO J318.5-22",NA,"no",0,0,0,0,0,"Jaimez Mcfaddenson","yes"
"3079_01","Earth","no","F/642/P","55 Cancri e",22,"no",35,0,36,581,0,"Charly Booters","no"
"3080_01","Earth","no","F/584/S","TRAPPIST-1e",40,"no",0,0,0,822,2,"Florey Alldson","no"
"3081_01","Europa","no","C/118/S","55 Cancri e",50,"no",0,1547,0,1784,1,"Gollux Reedall","yes"
